_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1263690,4154316,2017.0,2017.0,1953.0,PRIVATE,5,York South-Weston,2639 KEELE ST,3,11,2017-11-20,53,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,,3.0,2.0,2.0,5.0,2.0,3.0,3.0,,2.0,2.0,,W0523,43.721008261,-79.48031007510001,306370.985,4842116.682
1263691,4154802,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,50 GRAYDON HALL DR,20,304,2017-11-20,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,,N1621,43.764613327,-79.345774526,317201.725,4846973.244
1263692,4154805,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,100 GRAYDON HALL DR,24,286,2017-11-20,53,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,,N1621,43.7654302303,-79.3443358391,317317.648,4847063.257
1263693,4154804,2017.0,2017.0,1970.0,PRIVATE,16,Don Valley East,150 GRAYDON HALL DR,25,298,2017-11-20,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,,N1621,43.7656767876,-79.34282796560001,317438.988,4847090.877
1263694,4152710,2017.0,2017.0,1957.0,PRIVATE,21,Scarborough Centre,859 KENNEDY RD,5,34,2017-11-17,72,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,3.0,5.0,,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,E2133,43.7379997073,-79.26966663510001,323337.88800000004,4844029.804
1263695,4152706,2017.0,2017.0,1961.0,PRIVATE,21,Scarborough Centre,819 KENNEDY RD,6,62,2017-11-17,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,2.0,,3.0,4.0,,4.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,,E2133,43.7346483486,-79.268437993,323437.893,4843657.7530000005
1263696,4152708,2017.0,2017.0,1954.0,PRIVATE,21,Scarborough Centre,831 KENNEDY RD,6,50,2017-11-17,56,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,,3.0,2.0,2.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,,E2133,43.7359936436,-79.2687949142,323408.724,4843807.13
1263697,4154313,2017.0,2017.0,1950.0,PRIVATE,5,York South-Weston,2605 KEELE ST,3,12,2017-11-17,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,,W0523,43.7191723913,-79.4799616805,306399.103,4841912.738
1263698,4152740,2017.0,2017.0,1965.0,PRIVATE,24,Scarborough-Guildwood,555 BRIMORTON DR,15,180,2017-11-17,38,Building Audit,19,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,E2425,43.7728909718,-79.231398356,326407.892,4847915.281
1263699,4153934,2017.0,2017.0,1955.0,PRIVATE,12,Toronto-St. Paul's,130 ORIOLE PKWY,4,39,2017-11-17,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,,3.0,,3.0,,,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1226,43.6964637317,-79.4032380661,312584.097,4839394.2639999995
1263700,4152843,2017.0,2017.0,1994.0,SOCIAL HOUSING,24,Scarborough-Guildwood,228 GALLOWAY RD,5,60,2017-11-17,64,Evaluation needs to be conducted in 1 year,20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,E2428,43.767932495,-79.197118281,329169.24600000004,4847374.811000001
1263701,4154749,2017.0,2017.0,1976.0,PRIVATE,18,Willowdale,2 FOREST LANEWAY,29,366,2017-11-17,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,N1826,43.763239637,-79.409191362,312077.26399999997,4846803.075
1263702,4156258,2017.0,2017.0,1975.0,PRIVATE,18,Willowdale,4 FOREST LANEWAY,29,277,2017-11-17,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,N1826,43.762630953999995,-79.409754662,312057.524,4846740.513
1263703,4154916,2017.0,2017.0,1962.0,PRIVATE,16,Don Valley East,267 ROYWOOD DR,7,72,2017-11-17,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,N1622,43.761230364,-79.335262791,318048.772,4846599.023
1263704,4153933,2017.0,2017.0,1959.0,PRIVATE,12,Toronto-St. Paul's,111 ORIOLE PKWY,3,29,2017-11-17,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1226,43.6967810359,-79.4024723932,312645.774,4839429.589
1263705,4153911,2017.0,2017.0,1956.0,PRIVATE,12,Toronto-St. Paul's,587 AVENUE RD,3,22,2017-11-17,65,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1232,43.68945490310001,-79.4020332335,312682.159,4838615.7
1263706,4152804,2017.0,2017.0,1960.0,PRIVATE,24,Scarborough-Guildwood,71 GUILDWOOD PKWY,3,74,2017-11-16,69,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,E2434,43.745979183,-79.202034161,328782.223,4844934.477
1263707,4154311,2017.0,2017.0,1958.0,PRIVATE,5,York South-Weston,2595 KEELE ST,3,23,2017-11-16,52,Evaluation needs to be conducted in 1 year,17,2.0,3.0,3.0,2.0,2.0,3.0,,2.0,,3.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,,W0523,43.71842644229999,-79.4794939296,306436.812,4841829.8780000005
1263708,4154312,2017.0,2017.0,1955.0,PRIVATE,5,York South-Weston,2597 KEELE ST,4,39,2017-11-16,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0523,43.718801135,-79.4798728535,306406.27,4841871.496
1263709,4250538,2017.0,2017.0,1960.0,PRIVATE,13,Toronto Centre,414 JARVIS ST,4,35,2017-11-16,66,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,S1326,43.664772523,-79.3781317195,314612.964,4835876.1280000005
1263710,4155739,2017.0,2017.0,1965.0,PRIVATE,4,Parkdale-High Park,30 SPRINGHURST AVE,12,122,2017-11-16,54,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,S0437,43.634517341999995,-79.42888249800001,310522.559,4832511.135
1263711,4152751,2017.0,2017.0,1969.0,PRIVATE,21,Scarborough Centre,1320 DANFORTH RD,4,67,2017-11-16,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,E2135,43.742526167,-79.24582411,325256.61600000004,4844539.193
1263712,4154906,2017.0,2017.0,1966.0,PRIVATE,16,Don Valley East,250 CASSANDRA BLVD,4,234,2017-11-16,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,2.0,,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,N1625,43.7543911907,-79.3162260546,319583.529,4845841.461
1263713,4154905,2017.0,2017.0,1969.0,PRIVATE,16,Don Valley East,270 CASSANDRA BLVD,4,83,2017-11-16,68,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,N1625,43.75472795979999,-79.3146445734,319710.799,4845879.156
1263714,4155174,2017.0,2017.0,1965.0,PRIVATE,5,York South-Weston,8 CASTLETON AVE,3,17,2017-11-16,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,2.0,3.0,,3.0,,,2.0,3.0,5.0,3.0,3.0,3.0,,2.0,3.0,,W0539,43.6691775481,-79.4863066035,305888.622,4836358.478
1263715,4228864,2017.0,2017.0,1964.0,PRIVATE,17,Don Valley North,2911 BAYVIEW AVE,3,304,2017-11-16,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,N1725,43.77054660020001,-79.3863327506,313935.534,4847626.159
1263716,4153909,2017.0,2017.0,1955.0,PRIVATE,12,Toronto-St. Paul's,606 AVENUE RD,11,62,2017-11-16,69,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,3.0,,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,S1231,43.6896239325,-79.40332135140001,312578.299,4838634.362
1263717,4153998,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,893 AVENUE RD,3,10,2017-11-16,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,,3.0,,3.0,,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,S1227,43.7003921332,-79.4063848317,312329.962,4839830.415
1263718,4153999,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,901 AVENUE RD,3,10,2017-11-16,61,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,S1227,43.700648913900004,-79.4065038723,312320.335,4839858.933
1263719,4154000,2017.0,2017.0,1960.0,PRIVATE,12,Toronto-St. Paul's,905 AVENUE RD,3,10,2017-11-16,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,S1227,43.7007807941,-79.40656024180001,312315.775,4839873.58
1263720,4152798,2017.0,2017.0,1965.0,PRIVATE,24,Scarborough-Guildwood,15 COUGAR CRT,17,193,2017-11-16,53,Evaluation needs to be conducted in 1 year,19,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,E2433,43.7449791335,-79.2174778122,327539.033,4844818.088
1263721,4152799,2017.0,2017.0,1965.0,PRIVATE,24,Scarborough-Guildwood,25 COUGAR CRT,21,236,2017-11-16,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,E2433,43.7460384485,-79.218063912,327491.43100000004,4844935.615
1263722,4153883,2017.0,2017.0,1957.0,PRIVATE,12,Toronto-St. Paul's,561 AVENUE RD,14,60,2017-11-16,74,Evaluation needs to be conducted in 2 years,20,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,S1232,43.687842496,-79.401374105,312735.24,4838437.581
1263723,4153884,2017.0,2017.0,1952.0,PRIVATE,12,Toronto-St. Paul's,565 AVENUE RD,12,63,2017-11-16,69,Evaluation needs to be conducted in 2 years,18,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,,S1232,43.688177663999994,-79.401518522,312723.554,4838474.804
1263724,4153910,2017.0,2017.0,1955.0,PRIVATE,12,Toronto-St. Paul's,585 AVENUE RD,11,57,2017-11-16,68,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,S1232,43.6892676418,-79.4019577858,312688.265,4838594.903
1263725,4261240,2017.0,2017.0,1950.0,PRIVATE,14,Toronto-Danforth,814 BROADVIEW AVE,3,24,2017-11-16,56,Evaluation needs to be conducted in 1 year,14,2.0,2.0,3.0,2.0,,3.0,,3.0,,,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,5.0,,S1424,43.67792961,-79.3589234686,316159.63899999997,4837340.27
1263726,4152640,2017.0,2017.0,1958.0,PRIVATE,21,Scarborough Centre,1631 VICTORIA PARK AVE,4,35,2017-11-16,69,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,3.0,2.0,2.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,,E2131,43.7316703129,-79.3050968759,320485.664,4843319.377
1263727,4152646,2017.0,2017.0,1962.0,PRIVATE,21,Scarborough Centre,1749 VICTORIA PARK AVE,6,85,2017-11-16,66,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,3.0,,2.0,3.0,,4.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,E2131,43.7388748682,-79.3078956075,320258.359,4844119.222
1263728,4153180,2017.0,2017.0,1960.0,PRIVATE,11,University-Rosedale,30 WALMER RD,3,40,2017-11-16,60,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,2.0,,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,S1126,43.667889637100004,-79.406592558,312317.184,4836219.422
1263729,4153187,2017.0,2017.0,1960.0,PRIVATE,11,University-Rosedale,44 WALMER RD,13,85,2017-11-16,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,S1126,43.669071978999995,-79.406941997,312288.598,4836351.698
1263730,4154855,2017.0,2017.0,1982.0,PRIVATE,16,Don Valley East,1540 VICTORIA PARK AVE,9,132,2017-11-16,71,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N1628,43.72612052189999,-79.3038237102,320589.67600000004,4842703.079
1263731,4154862,2017.0,2017.0,1968.0,PRIVATE,16,Don Valley East,1600 VICTORIA PARK AVE,4,27,2017-11-16,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,,4.0,,3.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,N1628,43.730005821599995,-79.3053972189,320461.9,4843134.408
1263732,4152639,2017.0,2017.0,1960.0,PRIVATE,21,Scarborough Centre,1617 VICTORIA PARK AVE,4,59,2017-11-16,76,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,4.0,3.0,4.0,,2.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,E2131,43.7309861519,-79.3047834793,320511.088,4843243.43
1263733,4152655,2017.0,2017.0,1959.0,PRIVATE,21,Scarborough Centre,1817 VICTORIA PARK AVE,4,36,2017-11-16,56,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,1.0,,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,,E2126,43.74333248560001,-79.3097740889,320105.92,4844614.079
1263734,4152656,2017.0,2017.0,1959.0,PRIVATE,21,Scarborough Centre,1827 VICTORIA PARK AVE,4,36,2017-11-16,66,Evaluation needs to be conducted in 2 years,17,3.0,4.0,3.0,3.0,3.0,2.0,,3.0,3.0,,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,E2126,43.7441147474,-79.31004806199999,320083.654,4844700.933
1263735,4153382,2017.0,2017.0,1997.0,SOCIAL HOUSING,10,Spadina-Fort York,85 THE ESPLANADE,7,128,2017-11-16,68,Evaluation needs to be conducted in 2 years,19,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,S1038,43.6473212947,-79.37296407470001,315032.675,4833938.007
1263736,4154837,2017.0,2017.0,1959.0,PRIVATE,17,Don Valley North,71 TALARA DR,3,29,2017-11-16,71,Evaluation needs to be conducted in 2 years,17,4.0,2.0,5.0,3.0,3.0,4.0,,4.0,3.0,,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,N1729,43.765626586,-79.37941856,314492.675,4847081.343
1263737,4152765,2017.0,2017.0,1960.0,PRIVATE,21,Scarborough Centre,30 TRUDELLE ST,6,58,2017-11-16,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,,E2135,43.740125926800005,-79.24293182939999,325490.646,4844272.302
1263738,4156598,2017.0,2017.0,2011.0,SOCIAL HOUSING,9,Davenport,180 SUDBURY ST,18,190,2017-11-16,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,S0937,43.641893011,-79.425161314,310822.114,4833330.761
1263739,4152797,2017.0,2017.0,1968.0,PRIVATE,24,Scarborough-Guildwood,215 MARKHAM RD,17,193,2017-11-16,63,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,E2433,43.744688035,-79.218768113,327434.96,4844786.353
1263740,4152800,2017.0,2017.0,1969.0,PRIVATE,24,Scarborough-Guildwood,225 MARKHAM RD,16,229,2017-11-16,68,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,E2433,43.746190112,-79.2190765702,327409.815,4844952.188999999
1263741,4152786,2017.0,2017.0,1992.0,SOCIAL HOUSING,24,Scarborough-Guildwood,3555 KINGSTON RD,9,133,2017-11-16,82,Evaluation needs to be conducted in 2 years,20,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,E2433,43.7393701329,-79.2153343914,327713.788,4844195.533
1263742,4152738,2017.0,2017.0,1989.0,SOCIAL HOUSING,21,Scarborough Centre,3010 LAWRENCE AVE E,11,170,2017-11-16,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,E2130,43.7559421372,-79.24995508229999,325003.977,4845929.234
1263743,4152774,2017.0,2017.0,1964.0,PRIVATE,21,Scarborough Centre,3125 LAWRENCE AVE E,7,110,2017-11-16,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,E2136,43.7552486601,-79.2439639688,325402.336,4845952.092
1263744,4154840,2017.0,2017.0,1970.0,PRIVATE,17,Don Valley North,22 ELKHORN DR,5,223,2017-11-16,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,,N1725,43.7709054792,-79.3819188744,314290.803,4847666.555
1263745,4153074,2017.0,2017.0,1911.0,PRIVATE,9,Davenport,1505 DUNDAS ST W,3,12,2017-11-16,58,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,S0936,43.649474046899996,-79.4321012172,310261.776,4834171.571
1263746,4153156,2017.0,2017.0,1967.0,SOCIAL HOUSING,9,Davenport,661 DUFFERIN ST,13,112,2017-11-16,71,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,2.0,3.0,3.0,,3.0,4.0,,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,S0934,43.650489538900004,-79.4313915091,310318.929,4834284.426
1263747,4152803,2017.0,2017.0,1965.0,PRIVATE,24,Scarborough-Guildwood,3400 EGLINTON AVE E,16,221,2017-11-16,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,,E2433,43.745127162799996,-79.2131571633,327886.965,4844835.72
1263748,4152802,2017.0,2017.0,1975.0,PRIVATE,24,Scarborough-Guildwood,3434 EGLINTON AVE E,17,214,2017-11-16,60,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,E2433,43.74562160560001,-79.21121677880001,328043.05600000004,4844891.19
1263749,4255546,2017.0,2017.0,2008.0,PRIVATE,9,Davenport,1407 DUPONT ST,5,74,2017-11-16,74,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,3.0,,S0930,43.6662152325,-79.44757050609999,309012.691,4836030.5430000005
1263750,4152653,2017.0,2017.0,1993.0,SOCIAL HOUSING,21,Scarborough Centre,963-967 PHARMACY AVE,4,72,2017-11-16,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,E2131,43.734818534,-79.300588721,320828.666,4843661.65
1263751,4154839,2017.0,2017.0,1970.0,PRIVATE,17,Don Valley North,640 SHEPPARD AVE E,19,128,2017-11-16,80,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,N1725,43.7684778574,-79.3827681491,314222.811,4847396.752
1263752,4156459,2017.0,2017.0,1976.0,PRIVATE,20,Scarborough Southwest,39 PARKCREST DR,7,134,2017-11-16,65,Evaluation needs to be conducted in 1 year,19,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,E2027,43.73597306439999,-79.2190996441,327411.779,4843817.119
1263753,4152784,2017.0,2017.0,1967.0,PRIVATE,20,Scarborough Southwest,40 PARKCREST DR,12,100,2017-11-16,67,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,E2027,43.7353054239,-79.21998529380001,327340.686,4843742.709
1263754,4153106,2017.0,2017.0,1992.0,SOCIAL HOUSING,9,Davenport,223 OSLER ST,4,13,2017-11-16,66,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,S0926,43.669760121,-79.458975993,308092.381,4836424.835
1263755,4152556,2017.0,2017.0,1937.0,PRIVATE,20,Scarborough Southwest,2406 QUEEN ST E,4,13,2017-11-16,73,Evaluation needs to be conducted in 2 years,15,3.0,4.0,4.0,4.0,,3.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,E2033,43.6747748062,-79.2796021139,322556.21,4837003.617
1263756,4152554,2017.0,2017.0,1950.0,PRIVATE,20,Scarborough Southwest,2422 QUEEN ST E,4,24,2017-11-16,60,Evaluation needs to be conducted in 1 year,15,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,3.0,3.0,3.0,2.0,,4.0,3.0,,E2033,43.674940499099996,-79.279202734,322588.365,4837022.11
1263757,4153207,2017.0,2017.0,1968.0,PRIVATE,11,University-Rosedale,20 PRINCE ARTHUR AVE,23,193,2017-11-16,66,Evaluation needs to be conducted in 2 years,20,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,S1127,43.6698986965,-79.3965574738,313126.188,4836443.565
1263758,4153623,2017.0,2017.0,1988.0,SOCIAL HOUSING,14,Toronto-Danforth,1187-1189 QUEEN ST E,4,34,2017-11-16,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,S1441,,,318356.222,4835654.831
1263759,4155703,2017.0,2017.0,1976.0,PRIVATE,20,Scarborough Southwest,45 PARKCREST DR,8,92,2017-11-16,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,E2027,43.736752063999994,-79.2186571,327390.438,4843831.657
1263760,4154337,2017.0,2017.0,1955.0,PRIVATE,5,York South-Weston,2548 KEELE ST,3,12,2017-11-15,59,Evaluation needs to be conducted in 1 year,15,2.0,3.0,3.0,2.0,2.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0526,43.7157152364,-79.4800398693,306392.893,4841528.671
